Title,Authors,Abstract,PDF URL,Publication date,TF-IDF given Paper-wise Abstract,TF-IDF given Paper-wise Full Text,TF-IDF given the whole Title,TF-IDF given the whole Abstract
Fair Hierarchical Clustering,"Sara Ahmadian, Alessandro Epasto, Marina Knittel, Ravi Kumar, Mohammad Mahdian, Benjamin Moseley, Philip Pham, Sergei Vassilvitskii, Yuyan Wang","As machine learning has become more prevalent, researchers have begun to recognize the necessity of ensuring machine learning systems are fair. Recently, there has been an interest in defining a notion of fairness that mitigates over-representation in traditional clustering.In this paper we extend this notion to  hierarchical clustering, where the goal is to recursively partition the data to optimize a specific objective.  For various natural objectives, we obtain simple, efficient algorithms to find a provably good fair hierarchical clustering.  Empirically, we show that our algorithms can find a fair hierarchical clustering, with only a negligible loss in the objective.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f10f2da9a238b746d2bac55759915f0d-Paper.pdf,2020,"clustering, fair, hierarchical, algorithms, find, learning, machine, notion, objective, become","clustering, algorithm, fairlet, fair, objective, hierarchical, decomposition, fairness, value, approximation","{'fair': 0.6182042656204927, 'clustering': 0.5686346834811281, 'hierarchical': 0.542658348052386}","{'clustering': 0.425954224668405, 'fair': 0.39222824334401485, 'hierarchical': 0.31946566850130376, 'notion': 0.21738339856786557, 'begun': 0.17543218434479496, 'objective': 0.1629316591911992, 'find': 0.15983656331444862, 'necessity': 0.15547284372122114, 'mitigates': 0.14955276471218762, 'prevalent': 0.14955276471218762}"
Self-training Avoids Using Spurious Features Under Domain Shift,"Yining Chen, Colin Wei, Ananya Kumar, Tengyu Ma","In unsupervised domain adaptation, existing theory focuses on situations where the source and target domains are close. In practice, conditional entropy minimization and pseudo-labeling work even when the domain shifts are much larger than those analyzed by existing theory. We identify and analyze one particular setting where the domain shift can be large, but these algorithms provably work: certain spurious features correlate with the label in the source domain but are independent of the label in the target. Our analysis considers linear classification where the spurious features are Gaussian and the non-spurious features are a mixture of log-concave distributions. For this setting, we prove that entropy minimization on unlabeled target data will avoid using the spurious feature if initialized with a decently accurate source classifier, even though the objective is non-convex and contains multiple bad local minima using the spurious features. We verify our theory for spurious domain shift tasks on semi-synthetic Celeb-A and MNIST datasets. Our results suggest that practitioners collect and self-train on large, diverse datasets to reduce biases in classifiers even if labeling is impractical.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f1298750ed09618717f9c10ea8d1d3b0-Paper.pdf,2020,"spurious, domain, features, even, source, target, theory, datasets, entropy, existing","training, self, spurious, target, source, x1, classiﬁer, domain, log, data","{'spurious': 0.46943938609176805, 'avoids': 0.4452006438511817, 'shift': 0.37322703654155537, 'features': 0.348988294300969, 'domain': 0.3260929814936808, 'self': 0.27353136619156454, 'using': 0.27131703549190794, 'training': 0.25605238627555676}","{'spurious': 0.5464371121273267, 'domain': 0.2805157071514764, 'features': 0.1957980633205104, 'labeling': 0.18762483707437289, 'source': 0.18658699913883514, 'target': 0.16686680370265436, 'theory': 0.16651324858724992, 'even': 0.14617066936082657, 'entropy': 0.1452218131466172, 'shift': 0.1452218131466172}"
Improving Online Rent-or-Buy Algorithms with Sequential Decision Making and ML Predictions,Shom Banerjee,"In this work we study online rent-or-buy problems as a sequential decision making problem. We show how one can integrate predictions, typically coming from a machine learning (ML) setup, into this framework. Specifically, we consider the ski-rental problem and the dynamic TCP acknowledgment problem. We present new online algorithms and obtain explicit performance bounds in-terms of the accuracy of the prediction. Our algorithms are close to optimal with accurate predictions while hedging against less accurate predictions.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f12a6a7477077af66212ef0813bcf332-Paper.pdf,2020,"predictions, problem, accurate, algorithms, online, accuracy, acknowledgment, bounds, buy, close","algorithm, ml, cost, competitive, problem, see, ratio, algorithms, online, prediction","{'buy': 0.3911155519688428, 'rent': 0.3911155519688428, 'ml': 0.35659262456734087, 'making': 0.328720369205901, 'predictions': 0.32206969716583894, 'sequential': 0.29788846762732557, 'decision': 0.281680461275844, 'improving': 0.2764328695160368, 'algorithms': 0.24715753387434208, 'online': 0.222552420448276}","{'predictions': 0.34315526200771373, 'accurate': 0.24129331780881128, 'acknowledgment': 0.23022776345608906, 'hedging': 0.23022776345608906, 'rent': 0.23022776345608906, 'tcp': 0.23022776345608906, 'buy': 0.21834032584354085, 'online': 0.21261066213488664, 'rental': 0.20990605463220194, 'ski': 0.20990605463220194}"
CircleGAN: Generative Adversarial Learning across Spherical Circles,"Woohyeon Shim, Minsu Cho","We present a novel discriminator for GANs that improves realness and diversity of generated samples by learning a structured hypersphere embedding space using spherical circles. 
The proposed discriminator learns to populate realistic samples around the longest spherical circle, i.e., a great circle, while pushing unrealistic samples toward the poles perpendicular to the great circle. Since longer circles occupy larger area on the hypersphere, they encourage more diversity in representation learning, and vice versa. Discriminating samples based on their corresponding spherical circles can thus naturally induce diversity to generated samples. 
We also extend the proposed method for conditional settings with class labels by creating a hypersphere for each category and performing class-wise discrimination and update. In experiments, we validate the effectiveness for both unconditional and conditional generation on standard benchmarks, achieving the state of the art.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f14bc21be7eaeed046fed206a492e652-Paper.pdf,2020,"samples, circle, circles, diversity, hypersphere, spherical, class, conditional, discriminator, generated","samples, circlegan, class, hypersphere, discriminator, gan, classiﬁer, based, conditional, images","{'circlegan': 0.4783389091729534, 'circles': 0.4783389091729534, 'across': 0.4536406544746995, 'spherical': 0.4114187091913603, 'generative': 0.2873453237785194, 'adversarial': 0.2592144206177914, 'learning': 0.13254858476777379}","{'circle': 0.366025050568999, 'circles': 0.34712594001885605, 'hypersphere': 0.3076325887732403, 'spherical': 0.29100763372491123, 'samples': 0.2635558648922333, 'diversity': 0.2398002802927997, 'discriminator': 0.1668008075819667, 'great': 0.14526197899398757, 'conditional': 0.13309717990088207, 'generated': 0.13098248922513175}"
WOR and $p$'s: Sketches for $\ell_p$-Sampling Without Replacement,"Edith Cohen, Rasmus Pagh, David Woodruff","Weighted sampling is a fundamental tool in data analysis and machine learning pipelines. Samples are used for efficient estimation of statistics or as sparse representations of the data.  When weight distributions are skewed, as is often the case in practice, without-replacement (WOR) sampling is much more effective than with-replacement (WR) sampling: It provides a broader representation and higher accuracy for the same number of samples. We design novel composable sketches for WOR {\em $\ell_p$ sampling}, weighted sampling of keys according to a power $p\in[0,2]$ of their frequency (or for signed data, sum of updates). Our sketches have size that grows only linearly with sample size. Our design is simple and practical, despite intricate analysis, and based on off-the-shelf use of widely implemented heavy hitters sketches such as \texttt{CountSketch}. Our method is the first to provide WOR sampling in the important regime of $p>1$ and the first to handle signed updates for $p>0$.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f1507aba9fc82ffa7cc7373c58f8a613-Paper.pdf,2020,"sampling, data, sketches, wor, analysis, design, first, replacement, samples, signed","sampling, sample, keys, size, key, pass, sketch, frequency, wor, sketches","{'ell_p': 0.45411466206420403, 'sketches': 0.45411466206420403, 'wor': 0.45411466206420403, 'replacement': 0.4306671871237578, 'without': 0.31544776275666736, 'sampling': 0.3104160176306384}","{'wor': 0.383763656308026, 'sampling': 0.37597485920884877, 'sketches': 0.3574405385617419, 'signed': 0.2221473333585342, 'replacement': 0.20821811069600726, 'weighted': 0.16437272051613439, 'updates': 0.15591714132655815, 'countsketch': 0.13488583010060548, 'hitters': 0.13488583010060548, 'wr': 0.13488583010060548}"
Hypersolvers: Toward Fast Continuous-Depth Models,"Michael Poli, Stefano Massaroli, Atsushi Yamashita, Hajime Asama, Jinkyoo Park","The infinite-depth paradigm pioneered by Neural ODEs has launched a renaissance in the search for novel dynamical system-inspired deep learning primitives; however, their utilization in problems of non-trivial size has often proved impossible due to poor computational scalability. This work paves the way for scalable Neural ODEs with time-to-prediction comparable to traditional discrete networks. We introduce hypersolvers, neural networks designed to solve ODEs with low overhead and theoretical guarantees on accuracy. The synergistic combination of hypersolvers and Neural ODEs allows for cheap inference and unlocks a new frontier for practical application of continuous-depth models. Experimental evaluations on standard benchmarks, such as sampling for continuous normalizing flows, reveal consistent pareto efficiency over classical numerical methods.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f1686b4badcf28d33ed632036c7ab0b8-Paper.pdf,2020,"neural, odes, continuous, depth, hypersolvers, networks, accuracy, allows, application, benchmarks","neural, al, et, sk, hypersolver, ode, order, solver, hypersolvers, odes","{'hypersolvers': 0.5338185288008941, 'toward': 0.47153058327553166, 'depth': 0.4120176501806818, 'continuous': 0.3520342766983881, 'fast': 0.34750070612162554, 'models': 0.2797378604313144}","{'odes': 0.4944820509567213, 'hypersolvers': 0.3109760651124161, 'depth': 0.19041052062266023, 'neural': 0.17288841356364704, 'launched': 0.15548803255620805, 'unlocks': 0.15548803255620805, 'pioneered': 0.14745965987533316, 'renaissance': 0.14745965987533316, 'synergistic': 0.14745965987533316, 'cheap': 0.1417634388070749}"
Log-Likelihood Ratio Minimizing Flows: Towards Robust and Quantifiable Neural Distribution Alignment,"Ben Usman, Avneesh Sud, Nick Dufour, Kate Saenko","Distribution alignment has many applications in deep learning, including domain adaptation and unsupervised image-to-image translation. Most prior work on unsupervised distribution alignment relies either on minimizing simple non-parametric statistical distances such as maximum mean discrepancy or on adversarial alignment. However, the former fails to capture the structure of complex real-world distributions, while the latter is difficult to train and does not provide any universal convergence guarantees or automatic quantitative validation procedures. In this paper, we propose a new distribution alignment method based on a log-likelihood ratio statistic and normalizing flows. We show that, under certain assumptions, this combination yields a deep neural likelihood-based minimization objective that attains a known lower bound upon convergence. We experimentally verify that minimizing the resulting objective results in domain alignment that preserves the local structure of input domains.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f169b1a771215329737c91f70b5bf05c-Paper.pdf,2020,"alignment, distribution, based, convergence, deep, domain, image, likelihood, minimizing, objective","log, lrmf, pm, two, model, adversarial, likelihood, objective, dataset, alignment","{'quantifiable': 0.3893950712038867, 'log': 0.3550240069339971, 'minimizing': 0.3550240069339971, 'ratio': 0.3349182232262349, 'likelihood': 0.3206529426641075, 'alignment': 0.3148124395184727, 'flows': 0.2777603458953745, 'distribution': 0.2682864967533132, 'towards': 0.255111083446799, 'robust': 0.20967500793725274}","{'alignment': 0.5481471980468718, 'minimizing': 0.18846988182672436, 'distribution': 0.1725248094768899, 'likelihood': 0.1721758677377598, 'unsupervised': 0.16572606960724792, 'domain': 0.15251024214505393, 'objective': 0.1412606057127712, 'statistic': 0.13479386501658486, 'convergence': 0.1324496490475575, 'structure': 0.1293211098839267}"
Escaping the Gravitational Pull of Softmax,"Jincheng Mei, Chenjun Xiao, Bo Dai, Lihong Li, Csaba Szepesvari, Dale Schuurmans","The softmax is the standard transformation used in machine learning to map real-valued vectors to categorical distributions. Unfortunately, this transform poses serious drawbacks for gradient descent (ascent) optimization. We reveal this difficulty by establishing two negative results: (1) optimizing any expectation with respect to the softmax must exhibit sensitivity to parameter initialization (softmax gravity well''), and (2) optimizing log-probabilities under the softmax must exhibit slow convergence (softmax damping''). Both findings are based on an analysis of convergence rates using the Non-uniform \L{}ojasiewicz (N\L{}) inequalities. To circumvent these shortcomings we investigate an alternative transformation, the \emph{escort} mapping, that demonstrates better optimization properties. The disadvantages of the softmax and the effectiveness of the escort transformation are further explained using the concept of N\L{} coefficient. In addition to proving bounds on convergence rates to firmly establish these results, we also provide experimental evidence for the superiority of the escort transformation.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f1cf2a082126bf02de0b307778ce73a7-Paper.pdf,2020,"softmax, transformation, convergence, escort, exhibit, must, optimization, optimizing, rates, results","πθ, spg, softmax, gradient, πθt, epg, policy, escort, transform, convergence","{'gravitational': 0.5266231851751677, 'pull': 0.5266231851751677, 'escaping': 0.4994318501028221, 'softmax': 0.44261028995584195}","{'softmax': 0.535954183791701, 'escort': 0.36046768204138036, 'transformation': 0.31695410299982907, 'exhibit': 0.15102168848152167, 'convergence': 0.14884647519758173, 'must': 0.142425467508702, 'optimizing': 0.1412012176830554, 'rates': 0.13377830659174716, 'firmly': 0.12015589401379345, 'damping': 0.11395183907086581}"
Regret in Online Recommendation Systems,"Kaito Ariu, Narae Ryu, Se-Young Yun, Alexandre Proutiere","This paper proposes a theoretical analysis of recommendation systems in an online setting, where items are sequentially recommended to users over time. In each round, a user, randomly picked from a population of $m$ users, arrives. The decision-maker observes the user and selects an item from a catalogue of $n$ items. Importantly, an item cannot be recommended twice to the same user. The probabilities that a user likes each item are unknown, and the performance of the recommendation algorithm is captured through its regret, considering as a reference an Oracle algorithm aware of these probabilities. We investigate various structural assumptions on these probabilities: we derive for each of them regret lower bounds, and devise algorithms achieving these limits. Interestingly, our analysis reveals the relative weights of the different components of regret: the component due to the constraint of not presenting the same item twice to the same user, that due to learning the chances users like items, and finally that arising when learning the underlying structure.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f1daf122cde863010844459363cd31db-Paper.pdf,2020,"user, item, items, probabilities, regret, users, algorithm, analysis, due, learning","item, regret, items, log, user, users, algorithm, clusters, cluster, constraint","{'recommendation': 0.6378431026543993, 'systems': 0.4944712119509117, 'regret': 0.4496563183991851, 'online': 0.3827056209042357}","{'item': 0.3811835098832462, 'user': 0.3743377629514704, 'items': 0.2786166063006631, 'probabilities': 0.2572972346277596, 'recommended': 0.2469345917096056, 'users': 0.23029247535718383, 'twice': 0.21238813951287466, 'regret': 0.1818135418333539, 'recommendation': 0.18154543799585088, 'arrives': 0.1234672958548028}"
On Convergence and Generalization of Dropout Training,"Poorya Mianjy, Raman Arora","We study dropout in two-layer neural networks with rectified linear unit (ReLU) activations. Under mild overparametrization and assuming that the limiting kernel can separate the data distribution with a positive margin, we show that the dropout training with logistic loss achieves $\epsilon$-suboptimality in the test error in $O(1/\epsilon)$ iterations.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f1de5100906f31712aaa5166689bfdf4-Paper.pdf,2020,"dropout, epsilon, achieves, activations, assuming, data, distribution, error, iterations, kernel","dropout, wt, networks, al, et, network, training, 2019, loss, bt","{'dropout': 0.6565797728790475, 'convergence': 0.4696501399705699, 'generalization': 0.4535760524333782, 'training': 0.3776248303947662}","{'dropout': 0.4134942698937104, 'epsilon': 0.3240901038900435, 'overparametrization': 0.27810459459704046, 'rectified': 0.24565430877139707, 'suboptimality': 0.22900920741048036, 'logistic': 0.19655892158483698, 'mild': 0.19318352721582727, 'limiting': 0.19010203358593855, 'separate': 0.19010203358593855, 'assuming': 0.18865632935247362}"
Second Order Optimality in Decentralized Non-Convex Optimization via Perturbed Gradient Tracking,"Isidoros Tziotis, Constantine Caramanis, Aryan Mokhtari","In this paper we study the problem of escaping from saddle points and achieving second-order optimality in a decentralized setting where a group of agents collaborate to minimize their aggregate objective function. We provide a non-asymptotic (finite-time) analysis and show that by following the idea of perturbed gradient descent, it is possible to converge to a second-order stationary point in a number of iterations which depends linearly on dimension and polynomially on the accuracy of second-order stationary point. Doing this in a communication-efficient manner requires overcoming several challenges, from identifying (first order) stationary points in a distributed manner, to adapting the perturbed gradient framework without prohibitive communication complexity. Our proposed Perturbed Decentralized Gradient Tracking (PDGT) method consists of two major stages: (i) a gradient-based step to find a first-order stationary point and (ii) a perturbed gradient descent step to escape from a first-order stationary point, if it is a saddle point with sufficient curvature. As a side benefit of our result, in the case that all saddle points are non-degenerate (strict), the proposed PDGT method finds a local minimum of the considered decentralized optimization problem in a finite number of iterations.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f1ea154c843f7cf3677db7ce922a2d17-Paper.pdf,2020,"order, gradient, point, stationary, perturbed, decentralized, first, points, saddle, second","order, point, gradient, stationary, second, pdgt, ﬁrst, local, phase, decentralized","{'perturbed': 0.3954039689463434, 'optimality': 0.3682824188442448, 'tracking': 0.3586023186158641, 'second': 0.3370747332078814, 'decentralized': 0.3264204119135116, 'order': 0.2872586593297364, 'convex': 0.27495148679000675, 'non': 0.25787746785280696, 'gradient': 0.23049111142407833, 'optimization': 0.20976194043658766}","{'stationary': 0.33280467307079153, 'perturbed': 0.32433633471544543, 'order': 0.28023709083173187, 'saddle': 0.2630552853543045, 'point': 0.2546241306808499, 'decentralized': 0.23179465291439544, 'pdgt': 0.22057800315362075, 'gradient': 0.1970544869249665, 'points': 0.17142475253866196, 'second': 0.16438613077991293}"
Implicit Regularization in Deep Learning May Not Be Explainable by Norms,"Noam Razin, Nadav Cohen","Mathematically characterizing the implicit regularization induced by gradient-based optimization is a longstanding pursuit in the theory of deep learning. A widespread hope is that a characterization based on minimization of norms may apply, and a standard test-bed for studying this prospect is matrix factorization (matrix completion via linear neural networks). It is an open question whether norms can explain the implicit regularization in matrix factorization. The current paper resolves this open question in the negative, by proving that there exist natural matrix factorization problems on which the implicit regularization drives all norms (and quasi-norms) towards infinity. Our results suggest that, rather than perceiving the implicit regularization via norms, a potentially more useful interpretation is minimization of rank. We demonstrate empirically that this interpretation extends to a certain class of non-linear neural networks, and hypothesize that it may be key to explaining generalization in deep learning.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f21e255f89e0f258accbe4e984eef486-Paper.pdf,2020,"norms, implicit, matrix, regularization, factorization, based, deep, interpretation, learning, linear","matrix, rank, norms, factorization, quasi, equation, norm, tensor, implicit, regularization","{'may': 0.49439835346353816, 'norms': 0.49439835346353816, 'explainable': 0.46887089537456056, 'implicit': 0.3463593924570905, 'regularization': 0.32183929119108684, 'deep': 0.221329215349746, 'learning': 0.1369986860914448}","{'norms': 0.516173054176377, 'implicit': 0.28534336160903834, 'factorization': 0.27086534115694166, 'regularization': 0.2529397233817649, 'matrix': 0.2522914098221992, 'interpretation': 0.1843376085038928, 'minimization': 0.1486014748575404, 'open': 0.13177415455376332, 'question': 0.12918887970778553, 'perceiving': 0.1253662240019334}"
POMO: Policy Optimization with Multiple Optima for Reinforcement Learning,"Yeong-Dae Kwon, Jinho Choo, Byoungjip Kim, Iljoo Yoon, Youngjune Gwon, Seungjai Min","In neural combinatorial optimization (CO), reinforcement learning (RL) can turn a deep neural net into a fast, powerful heuristic solver of NP-hard problems. This approach has a great potential in practical applications because it allows near-optimal solutions to be found without expert guides armed with substantial domain knowledge. We introduce Policy Optimization with Multiple Optima (POMO), an end-to-end approach for building such a heuristic solver. POMO is applicable to a wide range of CO problems. It is designed to exploit the symmetries in the representation of a CO solution. POMO uses a modified REINFORCE algorithm that forces diverse rollouts towards all optimal solutions. Empirically, the low-variance baseline of POMO makes RL training fast and stable, and it is more resistant to local minima compared to previous approaches. We also introduce a new augmentation-based inference method, which accompanies POMO nicely. We demonstrate the effectiveness of POMO by solving three popular NP-hard problems, namely, traveling salesman (TSP), capacitated vehicle routing (CVRP), and 0-1 knapsack (KP). For all three, our solver based on POMO shows a significant improvement in performance over all recent learned heuristics. In particular, we achieve the optimality gap of 0.14% with TSP100 while reducing inference time by more than an order of magnitude.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f231f2107df69eab0a3862d50018a9b2-Paper.pdf,2020,"pomo, co, problems, solver, approach, based, end, fast, hard, heuristic","pomo, 10, policy, greedy, one, optimal, problem, solution, training, learning","{'optima': 0.5349794754306737, 'pomo': 0.5349794754306737, 'multiple': 0.3977117816443309, 'policy': 0.31847073254174274, 'reinforcement': 0.27124924646527493, 'optimization': 0.26915289017611266, 'learning': 0.14824378905480703}","{'pomo': 0.6782083585837664, 'solver': 0.2036274422316342, 'co': 0.19717396458382894, 'np': 0.13460370711890718, 'heuristic': 0.11985156957959395, 'problems': 0.11021125137388356, 'hard': 0.10337231061004658, 'solutions': 0.10183915595535879, 'rl': 0.10125160790465929, 'fast': 0.10039571219827369}"
Uncertainty-aware Self-training for Few-shot Text Classification,"Subhabrata Mukherjee, Ahmed Awadallah","Recent success of pre-trained language models crucially hinges on fine-tuning them on large amounts of labeled data for the downstream task, that are typically expensive to acquire or difficult to access for many applications. We study self-training as one of the earliest semi-supervised learning approaches to reduce the annotation bottleneck by making use of large-scale unlabeled data for the target task. Standard self-training mechanism randomly samples instances from the unlabeled pool to generate pseudo-labels and augment labeled data. We propose an approach to improve self-training by incorporating uncertainty estimates of the underlying neural network leveraging recent advances in Bayesian deep learning. Specifically, we propose (i) acquisition functions to select instances from the unlabeled pool leveraging Monte Carlo (MC) Dropout, and (ii) learning mechanism leveraging model confidence for self-training. As an application, we focus on text classification with five benchmark datasets. We show our methods leveraging only 20-30 labeled samples per class for each task for training and for validation perform within 3% of fully supervised pre-trained language models fine-tuned on thousands of labels with an aggregate accuracy of 91% and improvement of up to 12% over baselines.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f23d125da1e29e34c552f448610ff25f-Paper.pdf,2020,"training, leveraging, self, data, labeled, learning, task, unlabeled, fine, instances","training, model, self, al, et, data, labeled, teacher, uncertainty, learning","{'text': 0.4391398593579921, 'aware': 0.4058452578799424, 'uncertainty': 0.4058452578799424, 'shot': 0.37520791327927183, 'classification': 0.3615829217288034, 'self': 0.33151889944579815, 'training': 0.3103344471255041}","{'leveraging': 0.3019274906624936, 'self': 0.2520110595598189, 'labeled': 0.2301046284389442, 'unlabeled': 0.22557100099653815, 'pool': 0.2167959998275224, 'training': 0.18741111170306712, 'instances': 0.15404169807644252, 'fine': 0.1450478421169539, 'pre': 0.14266910428668916, 'mechanism': 0.138771361755695}"
Learning to Learn with Feedback and Local Plasticity,"Jack Lindsey, Ashok Litwin-Kumar","Interest in biologically inspired alternatives to backpropagation is driven by the desire to both advance connections between deep learning and neuroscience and address backpropagation's shortcomings on tasks such as online, continual learning. However, local synaptic learning rules like those employed by the brain have so far failed to match the performance of backpropagation in deep networks.  In this study, we employ meta-learning to discover networks that learn using feedback connections and local, biologically inspired learning rules.  Importantly, the feedback connections are not tied to the feedforward weights, avoiding biologically implausible weight transport.  Our experiments show that meta-trained networks effectively use  feedback connections to perform online credit assignment in multi-layer architectures. Surprisingly, this approach matches or exceeds a state-of-the-art gradient-based online meta-learning algorithm on regression and classification tasks, excelling in particular at continual learning.  Analysis of the weight updates employed by these models reveals that they differ qualitatively from gradient descent in a way that reduces interference between updates.  Our results suggest the existence of a class of biologically plausible learning mechanisms that not only match gradient descent-based learning, but also overcome its limitations.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f291e10ec3263bd7724556d62e70e25d-Paper.pdf,2020,"learning, biologically, connections, backpropagation, feedback, gradient, meta, networks, online, based","learning, feedback, meta, gradient, network, weights, networks, based, flp, weight","{'plasticity': 0.5421176510071586, 'feedback': 0.49346660007767623, 'learn': 0.49346660007767623, 'local': 0.4342637555395133, 'learning': 0.17465644078234288}","{'biologically': 0.3446216097146573, 'connections': 0.30004957005943667, 'backpropagation': 0.24807465128050724, 'feedback': 0.21769656656957953, 'learning': 0.2142826650603627, 'meta': 0.1981721508606917, 'employed': 0.1739032540175064, 'online': 0.16885601007966353, 'continual': 0.16797176229011632, 'match': 0.15972275453617502}"
Every View Counts: Cross-View Consistency in 3D Object Detection with Hybrid-Cylindrical-Spherical Voxelization,"Qi Chen, Lin Sun, Ernest Cheung, Alan L. Yuille","Recent voxel-based 3D object detectors for autonomous vehicles learn point cloud representations either from bird eye view (BEV) or range view (RV, a.k.a. the perspective view). However, each view has its own strengths and weaknesses. In this paper, we present a novel framework to unify and leverage the benefits from both BEV and RV. The widely-used cuboid-shaped voxels in Cartesian coordinate system only benefit learning BEV feature map. Therefore, to enable learning both BEV and RV feature maps, we introduce Hybrid-Cylindrical-Spherical voxelization. Our findings show that simply adding detection on another view as auxiliary supervision will lead to poor performance. We proposed a pair of cross-view transformers to transform the feature maps into the other view and introduce cross-view consistency loss on them. Comprehensive experiments on the challenging NuScenes Dataset validate the effectiveness of our proposed method by virtue of joint optimization and complementary information on both views. Remarkably, our approach achieved mAP of 55.8%, outperforming all published approaches by at least 3% in overall performance and up to 16.5% in safety-crucial categories like cyclist.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f2fc990265c712c49d51a18a32b39f0c-Paper.pdf,2020,"view, bev, feature, rv, cross, introduce, learning, map, maps, performance","view, bev, 3d, rv, voxel, point, features, voxels, based, detection","{'view': 0.46483318804454526, 'cylindrical': 0.3161285537383689, 'every': 0.3161285537383689, 'voxelization': 0.3161285537383689, 'counts': 0.29980576797310343, 'hybrid': 0.27190178140107135, 'spherical': 0.27190178140107135, 'consistency': 0.24750060687708264, 'cross': 0.23779215969034534, '3d': 0.2128715335327457}","{'view': 0.4832206890758402, 'bev': 0.42298990414548854, 'rv': 0.3172424281091164, 'feature': 0.13996215729039588, 'cross': 0.12764012254054538, 'maps': 0.12646895866731547, 'map': 0.11773636563241116, '55': 0.10574747603637213, 'cuboid': 0.10574747603637213, 'cyclist': 0.10574747603637213}"
Sharper Generalization Bounds for Pairwise Learning,"Yunwen Lei, Antoine Ledent, Marius Kloft","Pairwise learning refers to learning tasks with loss functions depending on a pair of training examples, which includes ranking and metric learning as specific examples. Recently, there has been an increasing amount of attention on the generalization analysis of pairwise learning to understand its practical behavior. However, the existing stability analysis provides suboptimal high-probability generalization bounds. In this paper, we provide a refined stability analysis by developing generalization bounds which can be $\sqrt{n}$-times faster than the existing results, where $n$ is the sample size. This implies excess risk bounds of the order $O(n^{-1/2})$ (up to a logarithmic factor) for both regularized risk minimization and stochastic gradient descent. We also introduce a new on-average stability measure to develop optimistic bounds in a low noise setting. We apply our results to ranking and metric learning, and clearly show the advantage of our generalization bounds over the existing analysis.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f3173935ed8ac4bf073c1bcd63171f8a-Paper.pdf,2020,"bounds, learning, analysis, generalization, existing, stability, examples, metric, pairwise, ranking","learning, stability, bounds, generalization, analysis, log, pairwise, bound, wt, loss","{'sharper': 0.579581289309558, 'pairwise': 0.5571926363469476, 'bounds': 0.4057535610777611, 'generalization': 0.40038423985641797, 'learning': 0.16934699061489897}","{'bounds': 0.35985765118943674, 'stability': 0.2900515613730963, 'generalization': 0.2719653884978898, 'ranking': 0.23986936072962575, 'analysis': 0.23784794780140137, 'pairwise': 0.21969756024021916, 'metric': 0.1842665053202734, 'risk': 0.18292613621574225, 'existing': 0.1609358949419987, 'learning': 0.15931548480694}"
A Measure-Theoretic Approach to Kernel Conditional Mean Embeddings,"Junhyung Park, Krikamol Muandet","We present a new operator-free, measure-theoretic approach to the conditional mean embedding as a random variable taking values in a reproducing kernel Hilbert space. While the kernel mean embedding of marginal distributions has been defined rigorously, the existing operator-based approach of the conditional version lacks a rigorous treatment, and depends on strong assumptions that hinder its analysis. Our approach does not impose any of the assumptions that the operator-based counterpart requires. We derive a natural regression interpretation to obtain empirical estimates, and provide a thorough analysis of its properties, including universal consistency with improved convergence rates. As natural by-products, we obtain the conditional analogues of the Maximum Mean Discrepancy and Hilbert-Schmidt Independence Criterion, and demonstrate their behaviour via simulations.",https://proceedings.neurips.cc/paper_files/paper/2020/file/f340f1b1f65b6df5b5e3f94d95b11daf-Paper.pdf,2020,"approach, conditional, mean, operator, analysis, assumptions, based, embedding, hilbert, kernel","hx, ex, kx, conditional, kernel, theorem, fpx, deﬁnition, µpx, kz","{'measure': 0.4620052533673792, 'theoretic': 0.3859475139968657, 'embeddings': 0.3767133218854295, 'conditional': 0.36863663639634453, 'mean': 0.36863663639634453, 'kernel': 0.3412192366230232, 'approach': 0.3278204212458515}","{'operator': 0.31272562516081137, 'conditional': 0.26992555608172086, 'hilbert': 0.25463940990716005, 'mean': 0.24897550874436492, 'embedding': 0.18176414988417794, 'kernel': 0.16771640021363385, 'hinder': 0.16495802438531235, 'assumptions': 0.16391366308582528, 'obtain': 0.15932590685706305, 'analogues': 0.1564406840170921}"
