Title,Authors,Abstract,PDF URL,Publication date,TF-IDF given Paper-wise Abstract,TF-IDF given Paper-wise Full Text,TF-IDF given the whole Title,TF-IDF given the whole Abstract
Episodic Memory in Lifelong Language Learning,"Cyprien de Masson d'Autume, Sebastian Ruder, Lingpeng Kong, Dani Yogatama",We introduce a lifelong language learning setup where a model needs to learn from a stream of text examples without any dataset identifier. We propose an episodic memory model that performs sparse experience replay and local adaptation to mitigate catastrophic forgetting in this setup. Experiments on text classification and question answering demonstrate the complementary benefits of sparse experience replay and local adaptation to allow the model to continuously learn from new datasets. We also show that the space complexity of the episodic memory module can be reduced significantly (~50-90%) by randomly choosing which examples to store in memory with a minimal decrease in performance. We consider an episodic memory component as a crucial building block of general linguistic intelligence and see our model as a first step in that direction.,https://proceedings.neurips.cc/paper_files/paper/2019/file/f8d2e80c1458ea2501f98a2cafadb397-Paper.pdf,2019,"memory, model, episodic, adaptation, examples, experience, learn, local, replay, setup","latexit, examples, model, memory, sha1_base64, training, dataset, mbpa, adaptation, local","{'lifelong': 0.5658866923008161, 'episodic': 0.525540449831052, 'memory': 0.43367198744784824, 'language': 0.42436919860107286, 'learning': 0.18819903732467266}","{'episodic': 0.37230395636053937, 'memory': 0.3246136580122295, 'replay': 0.2203817979444805, 'setup': 0.21348424635329713, 'adaptation': 0.19651204627412425, 'experience': 0.1925609583152681, 'text': 0.18164635821239433, 'model': 0.15695417801650696, 'examples': 0.1538255185831819, 'sparse': 0.15335051910611558}"
MetaQuant: Learning to Quantize by Learning to Penetrate Non-differentiable Quantization,"Shangyu Chen, Wenya Wang, Sinno Jialin Pan","Tremendous amount of parameters make deep neural networks impractical to be deployed for edge-device-based real-world applications due to the limit of computational power and storage space. Existing studies have made progress on learning quantized deep models to reduce model size and energy consumption, i.e. converting full-precision weights ($r$'s) into discrete values ($q$'s) in a supervised training manner. However, the training process for quantization is non-differentiable, which leads to either infinite or zero gradients ($g_r$) w.r.t. $r$. To address this problem, most training-based quantization methods use the gradient w.r.t. $q$ ($g_q$) with clipping to approximate $g_r$ by Straight-Through-Estimator (STE) or manually design their computation. However, these methods only heuristically make training-based quantization applicable, without further analysis on how the approximated gradients can assist training of a quantized network. In this paper, we propose to learn $g_r$ by a neural network. Specifically, a meta network is trained using $g_q$ and $r$ as inputs, and outputs $g_r$ for subsequent weight updates. The meta network is updated together with the original quantized network. Our proposed method alleviates the problem of non-differentiability, and can be trained in an end-to-end manner. Extensive experiments are conducted with CIFAR10/100 and ImageNet on various deep networks to demonstrate the advantage of our proposed method in terms of a faster convergence rate and better performance. Codes are released at: \texttt{https://github.com/csyhhu/MetaQuant}",https://proceedings.neurips.cc/paper_files/paper/2019/file/f8e59f4b2fe7c5705bf878bbd494ccdf-Paper.pdf,2019,"network, training, g_r, based, deep, quantization, quantized, end, g_q, gradients","quantization, training, ste, metaquant, meta, gradient, using, methods, wt, quantizer","{'metaquant': 0.44276128690724575, 'penetrate': 0.44276128690724575, 'quantize': 0.44276128690724575, 'quantization': 0.36168035121295594, 'differentiable': 0.34305477844962884, 'non': 0.2927437294936488, 'learning': 0.2787277880302166}","{'g_r': 0.4230964196941558, 'quantized': 0.24604098706217345, 'quantization': 0.23113877332774233, 'g_q': 0.22352012916214123, 'network': 0.18212405411660962, 'training': 0.17819209694716698, 'meta': 0.13362638430357893, 'gradients': 0.1296836848540806, 'manner': 0.1284783588842167, 'deep': 0.11532330542895884}"
Normalization Helps Training of Quantized LSTM,"Lu Hou, Jinhua Zhu, James Kwok, Fei Gao, Tao Qin, Tie-Yan Liu","The long-short-term memory (LSTM), though powerful, is memory and computa\x02tion expensive. To alleviate this problem, one approach is to compress its weights by quantization. However, existing quantization methods usually have inferior performance when used on LSTMs. In this paper, we first show theoretically that training a quantized LSTM is difficult because quantization makes the exploding gradient problem more severe, particularly when the LSTM weight matrices are large. We then show that the popularly used weight/layer/batch normalization schemes can help stabilize the gradient magnitude in training quantized LSTMs. Empirical results show that the normalized quantized LSTMs achieve significantly better results than their unnormalized counterparts. Their performance is also comparable with the full-precision LSTM, while being much smaller in size.",https://proceedings.neurips.cc/paper_files/paper/2019/file/f8eb278a8bce873ef365b45e939da38a-Paper.pdf,2019,"lstm, lstms, quantization, quantized, show, gradient, memory, performance, problem, results","lstm, normalization, batch, weight, layer, gradient, ht, full, precision, ξm","{'helps': 0.5158676276398494, 'lstm': 0.5158676276398494, 'quantized': 0.4534272928105064, 'normalization': 0.4061930029343515, 'training': 0.3117244231820417}","{'lstm': 0.46264561310127944, 'lstms': 0.32911544912009055, 'quantized': 0.3117123426275358, 'quantization': 0.29283254536708203, 'weight': 0.1684126910192687, 'memory': 0.1512686229890761, 'computa': 0.14159019583987872, 'x02tion': 0.14159019583987872, 'popularly': 0.1340065101702565, 'unnormalized': 0.12862579955759929}"
Differentially Private Bayesian Linear Regression,"Garrett Bernstein, Daniel R. Sheldon","Linear regression is an important tool across many fields that work with sensitive human-sourced data. Significant prior work has focused on producing differentially private point estimates, which provide a privacy guarantee to individuals while still allowing modelers to draw insights from data by estimating regression coefficients. We investigate the problem of Bayesian linear regression, with the goal of computing posterior distributions that correctly quantify uncertainty given privately released statistics. We show that a naive approach that ignores the noise injected by the privacy mechanism does a poor job in realistic data settings. We then develop noise-aware methods that perform inference over the privacy mechanism and produce correct posteriors across a wide range of scenarios.",https://proceedings.neurips.cc/paper_files/paper/2019/file/f90f2aca5c640289d0a29417bcb63a37-Paper.pdf,2019,"data, privacy, regression, across, linear, mechanism, noise, work, allowing, approach","σ2, private, distribution, data, posterior, prior, regression, sufﬁcient, al, et","{'differentially': 0.5193065240694364, 'private': 0.466375975949983, 'regression': 0.4275743064632836, 'linear': 0.4095483156265738, 'bayesian': 0.4028207699902018}","{'privacy': 0.31171947788668464, 'regression': 0.2592246154482938, 'mechanism': 0.18775942424956313, 'modelers': 0.17380693771098032, 'noise': 0.1689060638803592, 'ignores': 0.15789268599511422, 'injected': 0.15789268599511422, 'across': 0.15593092081783094, 'sourced': 0.1527694412586675, 'privately': 0.14858344551429523}"
Wasserstein Dependency Measure for Representation Learning,"Sherjil Ozair, Corey Lynch, Yoshua Bengio, Aaron van den Oord, Sergey Levine, Pierre Sermanet","Mutual information maximization has emerged as a powerful learning objective for unsupervised representation learning obtaining state-of-the-art performance in applications such as object recognition, speech recognition, and reinforcement learning. However, such approaches are fundamentally limited since a tight lower bound on mutual information requires sample size exponential in the mutual information. This limits the applicability of these approaches for prediction tasks with high mutual information, such as in video understanding or reinforcement learning. In these settings, such techniques are prone to overfit, both in theory and in practice, and capture only a few of the relevant factors of variation. This leads to incomplete representations that are not optimal for downstream tasks. In this work, we empirically demonstrate that mutual information-based representation learning approaches do fail to learn complete representations on a number of designed and real-world tasks. To mitigate these problems we introduce the Wasserstein dependency measure, which learns more complete representations by using the Wasserstein distance instead of the KL divergence in the mutual information estimator. We show that a practical approximation to this theoretically motivated solution, constructed using Lipschitz constraint techniques from the GAN literature, achieves substantially improved results on tasks where incomplete representations are a major challenge.",https://proceedings.neurips.cc/paper_files/paper/2019/file/f9209b7866c9f69823201c1732cc8645-Paper.pdf,2019,"information, mutual, learning, representations, tasks, approaches, complete, incomplete, recognition, reinforcement","information, mutual, learning, wasserstein, representation, dataset, data, performance, representations, size","{'dependency': 0.5882848815337477, 'measure': 0.5170792019952513, 'wasserstein': 0.44282564972933813, 'representation': 0.39518081485179374, 'learning': 0.18516901613833947}","{'mutual': 0.5231239396830883, 'information': 0.2961436291012448, 'representations': 0.2247048393762334, 'incomplete': 0.19541720076189717, 'tasks': 0.16937257070767847, 'recognition': 0.15627561605593931, 'complete': 0.15342303284994677, 'wasserstein': 0.15165049168663833, 'approaches': 0.15044538165406482, 'learning': 0.1362257810660245}"
Multi-Agent Common Knowledge Reinforcement Learning,"Christian Schroeder de Witt, Jakob Foerster, Gregory Farquhar, Philip Torr, Wendelin Boehmer, Shimon Whiteson","Cooperative multi-agent reinforcement learning often requires decentralised policies, which severely limit the agents' ability to coordinate their behaviour. In this paper, we show that common knowledge between agents allows for complex decentralised coordination. Common knowledge arises naturally in a large number of decentralised cooperative multi-agent tasks, for example, when agents can reconstruct parts of each others' observations. Since agents can independently agree on their common knowledge, they can execute complex coordinated policies that condition on this knowledge in a fully decentralised fashion. We propose multi-agent common knowledge reinforcement learning (MACKRL), a novel stochastic actor-critic algorithm that learns a hierarchical policy tree. Higher levels in the hierarchy coordinate groups of agents by conditioning on their common knowledge, or delegate to lower levels with smaller subgroups but potentially richer common knowledge. The entire policy tree can be executed in a fully decentralised fashion. As the lowest policy tree level consists of independent policies for each agent, MACKRL reduces to independently learnt decentralised policies as a special case. We demonstrate that  our method can exploit common knowledge for superior performance on complex decentralised coordination tasks, including a stochastic matrix game and challenging problems in StarCraft II unit micromanagement.",https://proceedings.neurips.cc/paper_files/paper/2019/file/f968fdc88852a4a3a27a81fe3f57bfc5-Paper.pdf,2019,"knowledge, common, decentralised, agents, agent, policies, complex, multi, policy, tree","common, knowledge, agents, mackrl, agent, al, et, policies, env, ug","{'common': 0.5846428885430216, 'knowledge': 0.46848344837480266, 'agent': 0.44008417538068034, 'multi': 0.3315499969468174, 'reinforcement': 0.31820139904915706, 'learning': 0.1840226595345164}","{'decentralised': 0.5376662476534921, 'knowledge': 0.31437526786420056, 'common': 0.30954660269707096, 'agents': 0.24527796593769718, 'policies': 0.19096030763402114, 'agent': 0.1728457821482715, 'mackrl': 0.1691024208286791, 'tree': 0.1493292677692125, 'coordination': 0.1445616651581229, 'cooperative': 0.13550440241524808}"
Subspace Detours: Building Transport Plans that are Optimal on Subspace Projections,"Boris Muzellec, Marco Cuturi","Computing optimal transport (OT) between measures in high dimensions is doomed by the curse of dimensionality. A popular approach to avoid this curse is to project input measures on lower-dimensional subspaces (1D lines in the case of sliced Wasserstein distances), solve the OT problem between these reduced measures, and settle for the Wasserstein distance between these reductions, rather than that between the original measures. This approach is however difficult to extend to the case in which one wants to compute an OT map (a Monge map) between the original measures. Since computations are carried out on lower-dimensional projections, classical map estimation techniques can only produce maps operating in these reduced dimensions. We propose in this work two methods to extrapolate, from an transport map that is optimal on a subspace, one that is nearly optimal in the entire space. We prove that the best optimal transport plan that takes such ""subspace detours"" is a generalization of the Knothe-Rosenblatt transport. We show that these plans can be explicitly formulated when comparing Gaussian measures (between which the Wasserstein distance is commonly referred to as the Bures or Fréchet distance). We provide an algorithm to select optimal subspaces given pairs of Gaussian measures, and study scenarios in which that mediating subspace can be selected using prior information. We consider applications to semantic mediation between elliptic word embeddings and domain adaptation with Gaussian mixture models.",https://proceedings.neurips.cc/paper_files/paper/2019/file/f9beb1e831faf6aaec2a5cecaf1af293-Paper.pdf,2019,"measures, optimal, map, transport, distance, gaussian, ot, subspace, wasserstein, approach","map, transport, mk, optimal, monge, subspace, rd, maps, xe, ot","{'subspace': 0.627344656335936, 'detours': 0.36692127184722584, 'plans': 0.36692127184722584, 'building': 0.3472686710814626, 'projections': 0.3225093222644074, 'transport': 0.2631938114999072, 'optimal': 0.20808043498799547}","{'measures': 0.41112480859891515, 'transport': 0.26122730165879715, 'ot': 0.24569449577670932, 'map': 0.2274244986514662, 'subspace': 0.22346018021986463, 'optimal': 0.1873737599568504, 'wasserstein': 0.18378723749749148, 'curse': 0.1762455968785304, 'subspaces': 0.1578857942280192, 'distance': 0.1562475335217247}"
The Broad Optimality of Profile Maximum Likelihood,"Yi Hao, Alon Orlitsky","We study three fundamental statistical-learning problems: distribution estimation, property estimation, and property testing. We establish the profile maximum likelihood (PML) estimator as the first unified sample-optimal approach to a wide range of learning tasks. In particular, for every alphabet size $k$ and desired accuracy $\varepsilon$: \textbf{Distribution estimation} Under $\ell_1$ distance, PML yields optimal $\Theta(k/(\varepsilon^2\log k))$ sample complexity for sorted-distribution estimation, and a PML-based estimator empirically outperforms the Good-Turing estimator on the actual distribution; \textbf{Additive property estimation}  For a broad class of additive properties, the PML plug-in estimator uses just four times the sample size required by the best estimator to achieve roughly twice its error, with exponentially higher confidence; \textbf{$\alpha$-R\'enyi entropy estimation} For an integer $\alpha>1$, the PML plug-in estimator has optimal $k^{1-1/\alpha}$ sample complexity; for non-integer $\alpha>3/4$, the PML plug-in estimator has sample complexity lower than the state of the art; \textbf{Identity testing} In testing whether an unknown distribution is equal to or at least $\varepsilon$ far from a given distribution in $\ell_1$ distance, a PML-based tester achieves the optimal sample complexity up to logarithmic factors of $k$. With minor modifications, most of these results also hold for a near-linear-time computable variant of PML.",https://proceedings.neurips.cc/paper_files/paper/2019/file/f9fd5ec4c141a95257aa99ef1b590672-Paper.pdf,2019,"pml, estimator, distribution, estimation, sample, alpha, complexity, optimal, textbf, plug","sample, estimator, distribution, pml, xn, optimal, property, theorem, estimation, log","{'broad': 0.4849295265781985, 'profile': 0.4849295265781985, 'optimality': 0.44052801618938914, 'maximum': 0.41455479763655484, 'likelihood': 0.40468023823019206}","{'pml': 0.5812195827914387, 'estimator': 0.3074595228844727, 'textbf': 0.2624948849305191, 'alpha': 0.22271123799354356, 'estimation': 0.219024014353489, 'sample': 0.18817446241919947, 'distribution': 0.17771877414327536, 'plug': 0.17335001047402182, 'varepsilon': 0.17335001047402182, 'testing': 0.14594724864625747}"
Tight Certificates of Adversarial Robustness for Randomly Smoothed Classifiers,"Guang-He Lee, Yang Yuan, Shiyu Chang, Tommi Jaakkola","Strong theoretical guarantees of robustness can be given for ensembles of classifiers generated by input randomization. Specifically, an $\ell_2$ bounded adversary cannot alter the ensemble prediction generated by an additive isotropic Gaussian noise, where the radius for the adversary depends on both the variance of the distribution as well as the ensemble margin at the point of interest. We build on and considerably expand this work across broad classes of distributions. In particular, we offer adversarial robustness guarantees and associated algorithms for the discrete case where the adversary is $\ell_0$ bounded. Moreover, we exemplify how the guarantees can be tightened with specific assumptions about the function class of the classifier such as a decision tree. We empirically illustrate these results with and without functional restrictions across image and molecule datasets.",https://proceedings.neurips.cc/paper_files/paper/2019/file/fa2e8c4385712f9a1d24c363a2cbe5b8-Paper.pdf,2019,"adversary, guarantees, across, bounded, ensemble, generated, robustness, additive, adversarial, algorithms","pr, certiﬁcate, li, robustness, certiﬁcates, radius, distribution, ratio, ℓ0, decision","{'randomly': 0.46329729179100865, 'certificates': 0.4384827132696002, 'smoothed': 0.4072200415915551, 'classifiers': 0.36479923941908016, 'tight': 0.36479923941908016, 'robustness': 0.3063216705565763, 'adversarial': 0.25936543966952913}","{'adversary': 0.37103334599690013, 'ensemble': 0.24178252302255318, 'guarantees': 0.23270776491559517, 'bounded': 0.20258348152713365, 'generated': 0.1856291236408169, 'robustness': 0.17940605338808513, 'ell_0': 0.16853578424258972, 'restrictions': 0.16853578424258972, 'tightened': 0.16853578424258972, 'exemplify': 0.15950887101461117}"
Exact sampling of determinantal point processes with sublinear time preprocessing,"Michal Derezinski, Daniele Calandriello, Michal Valko","We study the complexity of sampling from a distribution over all index subsets of the set {1, ..., n} with the probability of a subset S proportional to the determinant of the submatrix LS of some n x n positive semidefinite matrix L, where LS corresponds to the entries of L indexed by S. Known as a determinantal point process (DPP), this distribution is used in machine learning to induce diversity in subset selection. When sampling from DDPs, we often wish to sample multiple subsets S with small expected size k = E[|S|] << n from a very large matrix L, so it is important to minimize the preprocessing cost of the procedure (performed once) as well as the sampling cost (performed repeatedly). For this purpose we provide DPP-VFX, a new algorithm which, given access only to L, samples exactly from a determinantal point process while satisfying the following two properties: (1) its preprocessing cost is n poly(k), i.e., sublinear in the size of L, and (2) its sampling cost is poly(k), i.e., independent of the size of L. Prior to our results, state-of-the-art exact samplers required O(n^3) preprocessing time and sampling time linear in n or dependent on the spectral properties of L. We furthermore give a reduction which allows using our algorithm for exact sampling from cardinality constrained determinantal point processes with n poly(k) time preprocessing. Our implementation of DPP-VFX is provided at https://github.com/guilgautier/DPPy/.",https://proceedings.neurips.cc/paper_files/paper/2019/file/fa3060edb66e6ff4507886f9912e1ab9-Paper.pdf,2019,"sampling, cost, preprocessing, determinantal, dpp, point, poly, size, time, algorithm","dpp, sampling, sample, det, size, algorithm, cost, vfx, tr, matrix","{'preprocessing': 0.4529140252979744, 'sublinear': 0.4286555829471532, 'determinantal': 0.3871855018378262, 'exact': 0.3509211965902421, 'point': 0.30424533961917205, 'sampling': 0.29719853602685686, 'processes': 0.29089495541282195, 'time': 0.26935646690912274}","{'preprocessing': 0.36230244409032386, 'sampling': 0.2940114760214589, 'dpp': 0.2793821096223837, 'determinantal': 0.25964770285869454, 'poly': 0.22799850181110598, 'ls': 0.21190341263988402, 'vfx': 0.21190341263988402, 'cost': 0.19795510618086642, 'subsets': 0.16174875001145145, 'size': 0.14959611372210202}"
Neural Diffusion Distance for Image Segmentation,"Jian Sun, Zongben Xu","Diffusion distance is a spectral method for measuring distance among nodes on graph considering global data structure. In this work, we propose a spec-diff-net for computing diffusion distance on graph based on approximate spectral decomposition. The network is a differentiable deep architecture consisting of  feature extraction and diffusion distance modules for computing diffusion distance on image by end-to-end training.  We design low resolution kernel matching loss and high resolution segment matching loss to enforce the network's output to be consistent with human-labeled image segments.  To compute high-resolution diffusion distance or segmentation mask, we design an up-sampling strategy by feature-attentional interpolation which can be learned when training spec-diff-net. With the learned diffusion distance, we propose a hierarchical image segmentation method outperforming previous segmentation methods. Moreover, a weakly supervised semantic segmentation network is designed using diffusion distance and achieved promising results on PASCAL VOC 2012 segmentation dataset.",https://proceedings.neurips.cc/paper_files/paper/2019/file/fa3a3c407f82377f55c19c5d403335c7-Paper.pdf,2019,"distance, diffusion, segmentation, image, network, resolution, computing, design, diff, end","diffusion, segmentation, distance, image, feature, neural, spectral, matrix, similarity, decomposition","{'diffusion': 0.5656697038699008, 'distance': 0.49896673694207844, 'segmentation': 0.4569488369963482, 'image': 0.3896388202347018, 'neural': 0.26538525144195224}","{'diffusion': 0.524392920926852, 'distance': 0.4135963563625923, 'segmentation': 0.31959805226985927, 'resolution': 0.202237963989123, 'diff': 0.19904152703578182, 'spec': 0.19904152703578182, 'net': 0.14277312918810903, 'spectral': 0.1306094471344007, 'image': 0.12288618990838433, 'computing': 0.11005632599012172}"
Experience Replay for Continual Learning,"David Rolnick, Arun Ahuja, Jonathan Schwarz, Timothy Lillicrap, Gregory Wayne","Interacting with a complex world involves continual learning, in which tasks and data distributions change over time. A continual learning system should demonstrate both plasticity (acquisition of new knowledge) and stability (preservation of old knowledge). Catastrophic forgetting is the failure of stability, in which new experience overwrites previous experience. In the brain, replay of past experience is widely believed to reduce forgetting, yet it has been largely overlooked as a solution to forgetting in deep reinforcement learning. Here, we introduce CLEAR, a replay-based method that greatly reduces catastrophic forgetting in multi-task reinforcement learning. CLEAR leverages off-policy learning and behavioral cloning from replay to enhance stability, as well as on-policy learning to preserve plasticity. We show that CLEAR performs better than state-of-the-art deep learning techniques for mitigating forgetting, despite being significantly less complicated and not requiring any knowledge of the individual tasks being learned.",https://proceedings.neurips.cc/paper_files/paper/2019/file/fa7cdfad1a5aaf8370ebeda47a1ff1c3-Paper.pdf,2019,"learning, forgetting, clear, experience, knowledge, replay, stability, catastrophic, continual, deep","tasks, forgetting, training, learning, clear, replay, task, performance, catastrophic, policy","{'experience': 0.6022692880872261, 'replay': 0.5667599191656718, 'continual': 0.5220234050583945, 'learning': 0.2086778934757258}","{'forgetting': 0.46764733180616036, 'replay': 0.2703642311111421, 'clear': 0.26190231978319506, 'experience': 0.2362336450764764, 'stability': 0.2347184477662795, 'plasticity': 0.21842520576062954, 'catastrophic': 0.19254276450590785, 'learning': 0.19096425728830788, 'continual': 0.18705893272246416, 'knowledge': 0.17324598811659986}"
Efficient online learning with kernels for adversarial large scale problems,"Rémi Jézéquel, Pierre Gaillard, Alessandro Rudi","We are interested in a framework of online learning with kernels for low-dimensional, but large-scale and potentially adversarial datasets. 
We study the computational and theoretical performance of online variations of kernel Ridge regression. Despite its simplicity, the algorithm we study is the first  to achieve the optimal regret for a wide range of kernels with a per-round complexity of order $n^\alpha$ with $\alpha < 2$. 

The algorithm we consider is based on approximating the kernel with the linear span of basis functions. Our contributions are twofold: 1) For the Gaussian kernel, we propose to build the basis beforehand (independently of the data) through Taylor expansion. For $d$-dimensional inputs, we provide a (close to) optimal regret of order $O((\log n)^{d+1})$ with per-round time complexity and space complexity $O((\log n)^{2d})$. This makes the algorithm a suitable choice as soon as $n \gg e^d$ which is likely to happen in a scenario with small dimensional and large-scale dataset; 2) For general kernels with low effective dimension, the basis functions are updated sequentially, adapting to the data, by sampling Nyström points. In this case, our algorithm improves the computational trade-off known for online kernel regression.",https://proceedings.neurips.cc/paper_files/paper/2019/file/faad95253aee7437871781018bdf3309-Paper.pdf,2019,"algorithm, kernel, basis, complexity, dimensional, kernels, online, alpha, computational, data","kernel, regret, log, optimal, pkawv, deff, algorithm, bound, time, data","{'kernels': 0.429848187293718, 'problems': 0.41670040174938616, 'scale': 0.3959547353561384, 'large': 0.3915829016554779, 'online': 0.3437506525421095, 'adversarial': 0.305614025583284, 'efficient': 0.3006387308658128, 'learning': 0.17183102016044344}","{'kernel': 0.2934335378833544, 'basis': 0.2743876769530822, 'kernels': 0.2539109034441072, 'online': 0.2034129804060366, 'alpha': 0.19245670349606186, 'round': 0.19033174165792313, 'dimensional': 0.17935487416462528, 'complexity': 0.1710159445425315, 'algorithm': 0.15617721751812905, 'per': 0.1504758465653262}"
KNG: The K-Norm Gradient Mechanism,"Matthew Reimherr, Jordan Awan","This paper presents a new mechanism for producing sanitized statistical summaries that achieve {\it differential privacy}, called the {\it K-Norm Gradient} Mechanism, or KNG. This new approach maintains the strong flexibility of the exponential mechanism, while achieving the powerful utility performance of objective perturbation. KNG starts with an inherent objective function (often an empirical risk), and promotes summaries that are close to minimizing the objective by weighting according to how far the gradient of the objective function is from zero.  Working with the gradient instead of the original objective function allows for additional flexibility as one can penalize using different norms.  We show that, unlike the exponential mechanism, the noise added by KNG is asymptotically negligible compared to the statistical error for many problems. In addition to theoretical guarantees on privacy and utility, we confirm the utility of KNG empirically in the settings of linear and quantile regression through simulations.",https://proceedings.neurips.cc/paper_files/paper/2019/file/faefec47428cf9a2f0875ba9c2042a81-Paper.pdf,2019,"objective, kng, mechanism, function, gradient, utility, exponential, flexibility, new, privacy","mechanism, kng, exponential, objective, ℓn, al, et, norm, regression, xi","{'kng': 0.5918158799077515, 'mechanism': 0.5376275545949828, 'norm': 0.4938783434356602, 'gradient': 0.3417524816508002}","{'kng': 0.51163014100908, 'objective': 0.30099358242411656, 'mechanism': 0.2763508234185948, 'utility': 0.24318372468552504, 'summaries': 0.21869026110599052, 'flexibility': 0.16430339837541547, 'exponential': 0.1537474900147133, 'privacy': 0.15293317452000052, 'gradient': 0.13959366675698684, 'function': 0.13699367702830367}"
On the Downstream Performance of Compressed Word Embeddings,"Avner May, Jian Zhang, Tri Dao, Christopher Ré","Compressing word embeddings is important for deploying NLP models in memory-constrained settings. However, understanding what makes compressed embeddings perform well on downstream tasks is challenging---existing measures of compression quality often fail to distinguish between embeddings that perform well and those that do not. We thus propose the eigenspace overlap score as a new measure. We relate the eigenspace overlap score to downstream performance by developing generalization bounds for the compressed embeddings in terms of this score, in the context of linear and logistic regression. We then show that we can lower bound the eigenspace overlap score for a simple uniform quantization compression method, helping to explain the strong empirical performance of this method. Finally, we show that by using the eigenspace overlap score as a selection criterion between embeddings drawn from a representative set we compressed, we can efficiently identify the better performing embedding with up to 2x lower selection error rates than the next best measure of compression quality, and avoid the cost of training a separate model for each task of interest.",https://proceedings.neurips.cc/paper_files/paper/2019/file/faf02b2358de8933f480a146f4d2d98e-Paper.pdf,2019,"embeddings, score, eigenspace, overlap, compressed, compression, downstream, lower, measure, method","score, embeddings, performance, overlap, compression, eigenspace, embedding, compressed, downstream, quality","{'downstream': 0.5067485079556888, 'compressed': 0.4796066470726655, 'word': 0.43320732942484685, 'performance': 0.41394987266005145, 'embeddings': 0.39263255904944805}","{'eigenspace': 0.4156289733943264, 'overlap': 0.39894038695752326, 'embeddings': 0.33736102415935054, 'score': 0.3281698588151596, 'compressed': 0.2479244988449302, 'compression': 0.21612512586538726, 'downstream': 0.1440834172435915, 'selection': 0.12241026947756597, 'measure': 0.11860083463169459, 'quality': 0.11729210468925004}"
Primal-Dual Block Generalized Frank-Wolfe,"Qi Lei, JIACHENG ZHUO, Constantine Caramanis, Inderjit S. Dhillon, Alexandros G. Dimakis","We propose a generalized variant of Frank-Wolfe algorithm for solving a class of sparse/low-rank optimization problems. Our formulation includes Elastic Net, regularized SVMs and phase retrieval as special cases. The proposed Primal-Dual Block Generalized Frank-Wolfe algorithm reduces the per-iteration cost while maintaining linear convergence rate.
The per iteration cost of our method depends on the structural complexity of the solution (i.e. sparsity/low-rank) instead of the ambient dimension.
We empirically show that our algorithm outperforms the state-of-the-art methods on (multi-class) classification tasks.",https://proceedings.neurips.cc/paper_files/paper/2019/file/fb03a0f2f5d94af4a5c0890fff0ef6e0-Paper.pdf,2019,"algorithm, class, cost, frank, generalized, iteration, low, per, rank, wolfe","primal, dual, algorithm, update, complexity, convergence, frank, iteration, norm, wolfe","{'frank': 0.43888138586225184, 'wolfe': 0.43888138586225184, 'primal': 0.424640721477628, 'dual': 0.39464584192935453, 'block': 0.38712911706275543, 'generalized': 0.3589320578052345}","{'frank': 0.31529948122816925, 'wolfe': 0.31529948122816925, 'iteration': 0.23641993460124405, 'generalized': 0.2321997145078142, 'rank': 0.21818000648367036, 'per': 0.21426352448282865, 'elastic': 0.17879386260576347, 'svms': 0.17879386260576347, 'cost': 0.17647721832883298, 'ambient': 0.17161482307418752}"
Nonparametric Density Estimation & Convergence Rates for GANs under Besov IPM Losses,"Ananya Uppal, Shashank Singh, Barnabas Poczos","We study the problem of estimating a nonparametric probability distribution under a family of losses called Besov IPMs. This family is quite large, including, for example, L^p distances, total variation distance, and generalizations of both Wasserstein (earthmover's) and Kolmogorov-Smirnov distances. For a wide variety of settings, we provide both lower and upper bounds, identifying precisely how the choice of loss function and assumptions on the data distribution interact to determine the mini-max optimal convergence rate. We also show that, in many cases, linear distribution estimates, such as the empirical distribution or kernel density estimator, cannot converge at the optimal rate. These bounds generalize, unify, or improve on several recent and classical results. Moreover, IPMs can be used to formalize a statistical model of generative adversarial networks (GANs). Thus, we show how our results imply bounds on the statistical error of a GAN, showing, for example, that, in many cases, GANs can strictly outperform the best linear estimator.",https://proceedings.neurips.cc/paper_files/paper/2019/file/fb09f481d40c4d3c0861a46bd2dc52c0-Paper.pdf,2019,"distribution, bounds, cases, distances, estimator, example, family, gans, ipms, linear","pg, σg, σd, pd, besov, rate, estimators, linear, distribution, minimax","{'besov': 0.39280213702755207, 'ipm': 0.39280213702755207, 'density': 0.3568360693577937, 'losses': 0.3568360693577937, 'nonparametric': 0.33579726847258556, 'rates': 0.32087000168803537, 'gans': 0.30434605300249973, 'convergence': 0.2660734692774195, 'estimation': 0.2400208886228118}","{'ipms': 0.3029575805519789, 'distribution': 0.2337956042970809, 'distances': 0.21502497821033292, 'gans': 0.19593854744178685, 'bounds': 0.19406977069456316, 'estimator': 0.17334614830053177, 'family': 0.1696032493030985, 'cases': 0.16010541041754212, 'example': 0.15954568308402126, 'besov': 0.15147879027598946}"
